127.0.0.1 - - [15/Aug/2024:15:05:05 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:05:22 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:05:49 +0530] "GET /find HTTP/1.1" 301 169 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:05:49 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:05:54 +0530] "GET /find HTTP/1.1" 301 169 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:05:54 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:06:53 +0530] "GET /find HTTP/1.1" 301 169 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:06:53 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:06:53 +0530] "GET /find/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:06:55 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
